url地址	漏洞类型	漏洞名称	危险等级	内容
http://219.138.116.21/	XFrameOptions	X-Frame-Options Header未配置	Low	http://219.138.116.21/
http://219.138.116.21/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://219.138.116.21/
http://219.138.116.21/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/anonymous.aspx
http://whjxmx.com/lbs25n/en/js/jquery-1.4.1.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.4.1.js
http://www.hbjhart.com/yc/js/jquery.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : 1.3.2
http://www.jzsyyey.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://www.jzsyyey.cn/
http://www.jzsyyey.cn/editor/jquery.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : 1.4.2
http://www.jzsyyey.cn/jiayuanhudong/default.asp	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://whez.com.cn/	CookieWithoutHttponly	会话Cookie中缺少HttpOnly属性	Low	http://whez.com.cn/
http://whez.com.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://whez.com.cn/
http://whez.com.cn/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://whez.com.cn/
http://whez.com.cn/	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://www.xy4ms.net/	CookieWithoutHttponly	会话Cookie中缺少HttpOnly属性	Low	http://www.xy4ms.net/
http://www.xy4ms.net/	XFrameOptions	X-Frame-Options Header未配置	Low	http://www.xy4ms.net/
http://www.xy4ms.net/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://www.xy4ms.net/
http://www.jhytsyxx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://www.jhytsyxx.com/
http://www.jhytsyxx.com/	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://www.jhytsyxx.com/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://www.jhytsyxx.com/
http://61.183.87.89/	IisHostheader	IIS Location头信息泄露	Low	http://61.183.87.89/
http://61.183.87.89/	XFrameOptions	X-Frame-Options Header未配置	Low	http://61.183.87.89/
http://61.183.87.89/	WebDAVEnable	允许WebDAV	Low	Web Server
http://gzc.scuec.edu.cn/ReturnContent/GetContentList?keywords=%E5%B7%A5%E4%BD%9C%E5%8A%A8%E6%80%81&start=0&num=7	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://gzc.scuec.edu.cn/AssertMgt/css/font-awesome-4.2.0/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/css/font-awesome-4.2.0/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/ui-select-master/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/ui-select-master/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/bootstrap3.2.0/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/bootstrap3.2.0/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/ueditor/themes/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/ueditor/themes/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/datatables/css/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/datatables/css/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/angular-tree/css/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/angular-tree/css/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/angular-1.3.15/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/angular-1.3.15/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/bootstrap3.3.5/js/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/bootstrap3.3.5/js/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/bootstrapmodal/js/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/bootstrapmodal/js/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/bootstrapmodal/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/bootstrapmodal/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/datatables/images/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/datatables/images/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/ueditor/dialogs/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/ueditor/dialogs/anonymous.aspx
http://whslzzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://whslzzx.com/
http://mail.hbuas.edu.cn/coremail/common/assets/b848e3a3/jquery/jquery-1.8.2.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.8.2.min.js
http://219.138.116.21/dysoft/res.ashx?file=224AD64B9A9C65224A28F14A2E241ED20A6FA5B8F0E50975&v=1000	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://kyeasv2.huat.edu.cn/	WebDAVEnable	允许WebDAV	Low	Web Server
http://kyeasv2.huat.edu.cn/WebNews/NewsDetail.aspx?NewsID=2133	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://www.xjyz.cc/	WebDAVEnable	允许WebDAV	Low	Web Server
http://www.yyhs.net/guestbook.php	Xss	跨站脚本	High	{ID_INJECTION_MODE}:filename ,{PARAM}:filename ,{ID_PAYLOAD}:"><script>alert(53956)</script>
http://www.yyhs.net/ad/fd/css/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ad/fd/css/
http://www.yyhs.net/ad/fd/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ad/fd/
http://www.yyhs.net/ad/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ad/
http://www.yyhs.net/syzx_img/	DirectoryList	目录浏览	Low	http://www.yyhs.net/syzx_img/
http://www.yyhs.net/ueditor/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ueditor/
http://www.yyhs.net/js/	DirectoryList	目录浏览	Low	http://www.yyhs.net/js/
http://www.yyhs.net/js/jquery/	DirectoryList	目录浏览	Low	http://www.yyhs.net/js/jquery/
http://www.yyhs.net/images/	DirectoryList	目录浏览	Low	http://www.yyhs.net/images/
http://www.yyhs.net/show.php?nid=3433	BlindSqlInjection	SQL盲注	Critical	{PARAM}:nid {INJ_TYPE}:{INJTYPE_CHAR} {DB_TYPE}:MySQL
http://www.yyhs.net/ad/dl/js/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ad/dl/js/
http://www.yyhs.net/ad/dl/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ad/dl/
http://www.yyhs.net/ad/fd/images/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ad/fd/images/
http://www.yyhs.net/ad/fd/js/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ad/fd/js/
http://www.yyhs.net/syzx_img/b/	DirectoryList	目录浏览	Low	http://www.yyhs.net/syzx_img/b/
http://59.175.200.6/cm2/	LoginWithHttp	基于HTTP连接的登录请求	Low	http://59.175.200.6/cm2/
http://59.175.200.6/	RobotsInfo	Robots.txt站点文件	Low	http://59.175.200.6/robots.txt
http://59.175.200.6/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://59.175.200.6/
http://ycsyey.com/templets/junshi/%7Bdede:global.cfg_templets_skin/%7D/js/jquery-1.4.2.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.4.2.min.js
http://whsdylx.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://whsdylx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://whsdylx.com/
http://219.138.116.21/Common/easyui/themes/dysoft/images/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/Common/easyui/themes/dysoft/images/anonymous.aspx
http://www.epaper.hbnu.edu.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://www.epaper.hbnu.edu.cn/
http://www.jhytsyxx.com/	WebDAVEnable	允许WebDAV	Low	Web Server
http://www.kfqxhxx.com/	RobotsInfo	Robots.txt站点文件	Low	http://www.kfqxhxx.com/robots.txt
http://ghyey.51yey.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://ghyey.51yey.com/
http://dysslzx.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://dysslzx.com/
http://ycsyey.com/templets/junshi/{dede:global.cfg_templets_skin/}/js/jquery-1.4.2.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.4.2.min.js
http://www.yyhs.net/cs/	DirectoryList	目录浏览	Low	http://www.yyhs.net/cs/
http://www.yyhs.net/include/	DirectoryList	目录浏览	Low	http://www.yyhs.net/include/
http://www.yyhs.net/index_photo/css/	DirectoryList	目录浏览	Low	http://www.yyhs.net/index_photo/css/
http://www.yyhs.net/yyhsadmin/assets/js/jquery-1.8.1.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.8.1.min.js
http://www.yyhs.net/index_photo/js/	DirectoryList	目录浏览	Low	http://www.yyhs.net/index_photo/js/
http://www.yyhs.net/ueditor/dialogs/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ueditor/dialogs/
http://www.yyhs.net/ueditor/lang/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ueditor/lang/
http://www.yyhs.net/ueditor/php/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ueditor/php/
http://www.yyhs.net/ueditor/themes/	DirectoryList	目录浏览	Low	http://www.yyhs.net/ueditor/themes/
http://www.yyhs.net/js/min/	DirectoryList	目录浏览	Low	http://www.yyhs.net/js/min/
http://www.yyhs.net/js/jquery-1.8.3.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.8.3.min.js
http://www.yyhs.net/js/jquery/ui/	DirectoryList	目录浏览	Low	http://www.yyhs.net/js/jquery/ui/
http://www.yyhs.net/oldupload/200606/	DirectoryList	目录浏览	Low	http://www.yyhs.net/oldupload/200606/
http://61.183.86.11/MySpace	LoginWithHttp	基于HTTP连接的登录请求	Low	http://61.183.86.11/MySpace
http://www.lib.wust.edu.cn/jquery/jquery-1.7.2.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.7.2.min.js
http://www.hbjhart.com/images/news/js/jquery-1.4.2.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.4.2.js
http://www.hssz.net.cn/js/jquery-1.7.2.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.7.2.min.js
http://www.shynx.org.cn/	DedecmsPathDisclosure	织梦内容管理系统路径泄露	Low	D:\wwwroot\shynx\wwwroot\include\downmix.inc.php
http://61.184.89.212/	RobotsInfo	Robots.txt站点文件	Low	http://61.184.89.212/robots.txt
http://219.138.116.21/User/style/images/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/User/style/images/anonymous.aspx
http://219.138.116.21/style/images/icon/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/style/images/icon/anonymous.aspx
http://219.138.116.21/User/style/font/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/User/style/font/anonymous.aspx
http://219.138.116.21/uploads/IndexLogo/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/uploads/IndexLogo/anonymous.aspx
http://219.138.116.21/AppsManager/Html/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/AppsManager/Html/anonymous.aspx
http://www.whcmxx.com/upload_files/label/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/label/
http://whez.com.cn/r/cms/whez/whez/js/jquery-1.8.3.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.8.3.min.js
http://www.hbjhart.com/xygk/js/jquery-1.4.2.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.4.2.js
http://www.hbjhart.com/images/zb/js/jquery-1.8.3.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.8.3.min.js
http://www.hbjhart.com/shipinjiangzhi/system/template/front/default/media/css/	TestFile	测试文件	Low	test.txt
http://www.hbjhart.com/shipinjiangzhi/system/template/front/default/media/	TestFile	测试文件	Low	test.txt
http://www.hbjhart.com/shipinjiangzhi/system/template/front/default/media/js/	TestFile	测试文件	Low	test.txt
http://www.hbsszx.com/includes/jquery-1.4.2.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.4.2.js
http://www.shynx.org.cn/	Iis78PathDisclosure	IIS错误页面路径泄露	Low	http://www.shynx.org.cn/_Anonymous/_This/_Path/_Is/_NotExist/
http://opac.hbmy.edu.cn/Js/jquery-1.8.3.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.8.3.js
http://219.138.116.21/Common/easyui/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/Common/easyui/anonymous.aspx
http://219.138.116.21/AppsManager/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/AppsManager/anonymous.aspx
http://219.138.116.21/User/style/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/User/style/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/lib/tv4/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/tv4/anonymous.aspx
http://gzc.scuec.edu.cn/AssertMgt/js/indexjs/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/indexjs/anonymous.aspx
http://www.whcmxx.com/images/2018/css/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2018/css/
http://www.whcmxx.com/images/2018/img/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2018/img/
http://www.whcmxx.com/images/2017/js/hj-js/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2017/js/hj-js/
http://www.whcmxx.com/images/2017/css/hj-css/img/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2017/css/hj-css/img/
http://www.whcmxx.com/system/resource/js/photoswipe/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/js/photoswipe/
http://www.whcmxx.com/images/2017/js/hd-js/photoswipe/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2017/js/hd-js/photoswipe/
http://219.138.116.21/Style/Js/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/Style/Js/anonymous.aspx
http://219.138.116.21/Style/Css/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/Style/Css/anonymous.aspx
http://219.138.116.21/uploads/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/uploads/anonymous.aspx
http://219.138.116.21/SystemFun/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/SystemFun/anonymous.aspx
http://tsg.hbmy.edu.cn/Js/jquery-1.8.3.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : jquery-1.8.3.js
http://www.whcmxx.com/images/2018/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2018/
http://www.whcmxx.com/images/2017/js/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2017/js/
http://www.whcmxx.com/upload_files/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/
http://www.whcmxx.com/upload_files/article/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/article/
http://www.whcmxx.com/system/resource/js/news/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/js/news/
http://www.whcmxx.com/upload_files/friendlink/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/friendlink/
http://www.whcmxx.com/system/resource/images/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/images/
http://www.whcmxx.com/system/resource/js/jquery/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/js/jquery/
http://www.whcmxx.com/images/diy.style/navigation/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/diy.style/navigation/
http://www.whcmxx.com/images/diy.style/tablehead/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/diy.style/tablehead/
http://www.whcmxx.com/images/diy.style/title_icon/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/diy.style/title_icon/
http://www.jzyey.com/chaojibaobaoxiu/default.asp	LoginWithHttp	基于HTTP连接的登录请求	Low	http://www.jzyey.com/chaojibaobaoxiu/default.asp
http://www.jzyey.com/picshow.asp?select=&keyword=&page=2&piccat_id=	Xss	跨站脚本	High	{ID_INJECTION_MODE}:param_switch ,{PARAM}:select ,{ID_PAYLOAD}:><iFrAmE/oNrEaDyStAtEcHaNgE=document.write('\u003c\u0073\u0063\u0072\u0069\u0070\u0074\u003e\u0061\u006c\u0065\u0072\u0074\u002846633\u0029\u003c\u002f\u0073\u0063\u0072\u0069\u0070\u0074\u003e')>
http://www.hbjhart.com/wwz/style/js/scripts/jquery.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : 1.8.2
http://www.hbjhart.com/shipinjiangzhi/system/template/front/default/	TestFile	测试文件	Low	test.txt
http://gzc.scuec.edu.cn/AssertMgt/js/lib/	DebugAspx	ASP.NET允许文件调试	Low	http://gzc.scuec.edu.cn/AssertMgt/js/lib/anonymous.aspx
http://www.zyfyey.com/	Iis78PathDisclosure	IIS错误页面路径泄露	Low	http://www.zyfyey.com/_Anonymous/_This/_Path/_Is/_NotExist/
http://219.138.116.21/Common/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/Common/anonymous.aspx
http://219.138.116.21/dysoft/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/dysoft/anonymous.aspx
http://219.138.116.21/User/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/User/anonymous.aspx
http://www.whcmxx.com/bencandy.php	LoginWithHttp	基于HTTP连接的登录请求	Low	http://www.whcmxx.com/bencandy.php
http://www.whcmxx.com/system/resource/js/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/js/
http://www.whcmxx.com/images/oldmill_001/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/oldmill_001/
http://www.whcmxx.com/upload_files/other/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/other/
http://www.whcmxx.com/upload_files/photo/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/photo/
http://www.whcmxx.com/upload_files/special/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/special/
http://www.whcmxx.com/images/2017/js/hd-js/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2017/js/hd-js/
http://www.whcmxx.com/generic/web/locale/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/generic/web/locale/
http://www.whcmxx.com/generic/web/images/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/generic/web/images/
http://www.whcmxx.com/system/resource/code/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/code/
http://www.whcmxx.com/system/resource/news/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/news/
http://www.whcmxx.com/system/resource/style/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/style/
http://www.whcmxx.com/system/resource/swf/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/swf/
http://www.whcmxx.com/images/diy.style/footer/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/diy.style/footer/
http://www.whcmxx.com/images/diy.style/header/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/diy.style/header/
http://www.whcmxx.com/images/oldmill_001/_vti_cnf/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/oldmill_001/_vti_cnf/
http://www.whcmxx.com/images/2017/js/hd-js/jquery/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2017/js/hd-js/jquery/
http://www.jzyey.com/picshow.asp?select=&keyword=&piccat_id=	Xss	跨站脚本	High	{ID_INJECTION_MODE}:param_switch ,{PARAM}:select ,{ID_PAYLOAD}:><iMg/sRc=jAvAScRiPt:prompt(47958)>
http://qjljyj.com/	XFrameOptions	X-Frame-Options Header未配置	Low	http://qjljyj.com/
http://qjljyj.com/	WebApplicationError	Web应用程序错误	Low	HTTP CODE : 500
http://qjljyj.com/	CookieWithoutSecure	会话Cookie中缺少secure属性	Low	http://qjljyj.com/
http://clyhg.ctgu.edu.cn/	XFrameOptions	X-Frame-Options Header未配置	Low	http://clyhg.ctgu.edu.cn/
http://219.138.116.21/Style/	DebugAspx	ASP.NET允许文件调试	Low	http://219.138.116.21/Style/anonymous.aspx
http://www.whcmxx.com/generic/web/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/generic/web/
http://www.whcmxx.com/system/resource/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/system/resource/
http://www.whcmxx.com/images/2018/fonts/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/2018/fonts/
http://www.whcmxx.com/images/_vti_cnf/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/_vti_cnf/
http://www.whcmxx.com/images/default/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/default/
http://www.whcmxx.com/images/diy.style/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/diy.style/
http://www.whcmxx.com/images/special/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/special/
http://www.whcmxx.com/images/v8/blog/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/v8/blog/
http://www.whcmxx.com/images/v8/exam/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/v8/exam/
http://www.whcmxx.com/images/v8/news/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/v8/news/
http://www.whcmxx.com/images/v8/showsp/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/v8/showsp/
http://www.whcmxx.com/images/v8/vote/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/images/v8/vote/
http://www.whcmxx.com/upload_files/ad/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/ad/
http://www.whcmxx.com/upload_files/ck/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/ck/
http://www.whcmxx.com/upload_files/icon/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/icon/
http://www.whcmxx.com/upload_files/mv/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/mv/
http://www.whcmxx.com/upload_files/vote/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/upload_files/vote/
http://www.whcmxx.com/generic/web/cmaps/	DirectoryList	目录浏览	Low	http://www.whcmxx.com/generic/web/cmaps/
